CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
anarchist;Syndicalist;;;;;;;;;;;;;x
anarchist_group;Anarchist Federations & Trade Unions;;;;;;;;;;;;;x
anarchist_uh;Syndicalists want to enact political and social reforms.;;;;;;;;;;;;;x
anarcho_liberal;Libertarian;;;;;;;;;;;;;x
anarcho_liberal_uh;Libertarians want to see social reforms rolled back, and will never support further reforms of any kind.;Les anarcho-libéraux veulent davantage de réformes politiques et le retrait des réformes sociales.;Radicale sind an zusätzlichen Politikreformen interessiert, setzen sich aber für die Außerkraftsetzung von Sozialreformen ein.;;;;;;;;;;;x
communist;Communists;;;;;;;;;;;;;x
communist_group;Far-Left Parties;;;;;;;;;;;;;x
communist_uh;Communists want to enact social reforms, but want to see political reforms rolled back.;Les communistes veulent davantage de réformes sociales et le retrait des réformes politiques.;Kommunisten sind an zusätzlichen Sozialreformen interessiert, setzen sich aber für die Außerkraftsetzung von Politikreformen ein.;;;;;;;;;;;x
conservative;Conservative;;;;;;;;;;;;;x
conservative_group;Conservative Parties;;;;;;;;;;;;;x
conservative_uh;Conservatives prefer the status-quo, but may back reforms under conditions of high militancy.;Les conservateurs préfèrent le statu quo, mais peuvent soutenir les réformes en cas d'extrême nécessité.;Konservative bevorzugen den Status Quo, können aber in extremen Situationen Reformen unterstützen.;;;;;;;;;;;x
ethnic_nationalist;Ethnic Nationalist;;;;;;;;;;;;;x
fascist;Fascist;;;;;;;;;;;;;x
fascist_group;Nationalist & Fascist Parties;;;;;;;;;;;;;x
fascist_uh;Fascists support the extension of social reform, and the removal of political reform, but will oppose any reform as long as the ruling party is not Fascist.;Les fascistes soutiennent la poursuite des réformes sociales et le retrait des réformes politiques à condition que le parti dirigeant partage leur idéologie.;Faschisten unterstützen die Ausweitung von Sozialreformen und die Außerkraftsetzung von Politikreformen—aber nur, wenn Ihre Regierungspartei faschistisch ist.;;;;;;;;;;;x
liberal;Liberal;;;;;;;;;;;;;x
liberal_group;Liberal Parties;;;;;;;;;;;;;x
liberal_uh;Liberals want to enact further political reforms, but will also support social reform under conditions of high militancy.;Les libéraux veulent davantage de réformes politiques.;Liberale sind an zusätzlichen Politikreformen interessiert.;;;;;;;;;;;x
national_syndicalist;National Populist;;;;;;;;;;;;;x
nv_autocracy;Autocracy;;;;;;;;;;;;;x
nv_dominion;Dominion;;;;;;;;;;;;;x
nv_dominion_modifier;Dominion;;;;;;;;;;;;;x
nv_enlightenment;Enlightenment;;;;;;;;;;;;;x
nv_enlightenment_modifier;Enlightenment;;;;;;;;;;;;;x
nv_equality;Equality;Égalité;Gleichheit;;;;;;;;;;;x
nv_equality_modifier;Equality;;;;;;;;;;;;;x
nv_fraternity;Fraternity;;;;;;;;;;;;;x
nv_fraternity_modifier;Fraternity;;;;;;;;;;;;;x
nv_freedom;Freedom;;;;;;;;;;;;;x
nv_freedom_modifier;Freedom;;;;;;;;;;;;;x
nv_glory;Glory;;;;;;;;;;;;;x
nv_glory_modifier;Glory;;;;;;;;;;;;;x
nv_independence;Independence;;;;;;;;;;;;;x
nv_independence_modifier;Independence;;;;;;;;;;;;;x
nv_liberty;Liberty;Liberté;Freiheit;;;;;;;;;;;x
nv_liberty_modifier;Liberty;;;;;;;;;;;;;x
nv_loyalty;Loyalty;;;;;;;;;;;;;x
nv_loyalty_modifier;Loyalty;;;;;;;;;;;;;x
nv_might;Might;;;;;;;;;;;;;x
nv_might_modifier;Might;;;;;;;;;;;;;x
nv_order;Order;Ordre;Ordnung;;;;;;;;;;;x
nv_order_modifier;Order;;;;;;;;;;;;;x
nv_productivity;Productivity;;;;;;;;;;;;;x
nv_productivity_modifier;Productivity;;;;;;;;;;;;;x
nv_progress;Progress;;;;;;;;;;;;;x
nv_progress_modifier;Progress;;;;;;;;;;;;;x
nv_prosperity;Prosperity;;;;;;;;;;;;;x
nv_prosperity_modifier;Prosperity;;;;;;;;;;;;;x
nv_supremacy;Supremacy;;;;;;;;;;;;;x
nv_supremacy_modifier;Supremacy;;;;;;;;;;;;;x
nv_tradition;Tradition;;;;;;;;;;;;;x
nv_tradition_modifier;Tradition;;;;;;;;;;;;;x
nv_unity;Unity;;;;;;;;;;;;;x
nv_unity_modifier;Unity;;;;;;;;;;;;;x
radical;Radical;;;;;;;;;;;;;x
radical_uh;Radicals want to see the extension of political reforms, may or may not support social reforms, but will never support further reforms of any kind.;Les anarcho-libéraux veulent davantage de réformes politiques et le retrait des réformes sociales.;Radicale sind an zusätzlichen Politikreformen interessiert, setzen sich aber für die Außerkraftsetzung von Sozialreformen ein.;;;;;;;;;;;x
reactionary;Reactionary;;;;;;;;;;;;;x
reactionary_uh;Reactionaries always attempt to roll back both political and social reforms.;Les réactionnaires sont toujours contre les réformes.;Reaktionäre versuchen stets, Reformen rückgängig zu machen.;;;;;;;;;;;x
revolutionary_socialist;Revolutionary Socialist;;;;;;;;;;;;;x
social_democrat;Social Democrat;;;;;;;;;;;;;x
social_liberal;Social Liberal;Social Liberal;Social Liberal;;;;;;;;;;;x
socialist;Socialist;;;;;;;;;;;;;x
socialist_group;Socialist & Communist Parties;;;;;;;;;;;;;x
socialist_uh;Socialists want to see the enactment of further social reforms, but may back political reforms under conditions of high militancy.;Les socialistes veulent davantage de réformes sociales.;Sozialisten sind an zusätzlichen Sozialreformen interessiert.;;;;;;;;;;;x
syndicalist;Syndicalist;Syndicaliste;Syndicalist;;;;;;;;;;;x
