CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
CANAL_1;Kiel Canal;;;;;;;;;;;;;x
USA_1;Alyaska;;;;;;;;;;;;;x
CANAL_2;Suez Canal;;;;;;;;;;;;;x
CANAL_3;Panama Canal;;;;;;;;;;;;;x
CANAL_4;Bosphorus Strait;;;;;;;;;;;;;x
CANAL_5;Dardanelles Strait;;;;;;;;;;;;;x
ENG_6;Yukon;;;;;;;;;;;;;x
CANAL_6;English Channel;;;;;;;;;;;;;x
ENG_9;North-West Territories;;;;;;;;;;;;;x
CAN_13;Columbia District;;;;;;;;;;;;;x
ENG_22;Alberta;;;;;;;;;;;;;x
ENG_30;Saskatchewan;;;;;;;;;;;;;x
ENG_36;Assiniboa;;;;;;;;;;;;;x
CAN_46;Upper Canada;;;;;;;;;;;;;x
CAN_50;Keewatin;;;;;;;;;;;;;x
CAN_58;Lower Canada;;;;;;;;;;;;;x
CAN_60;Ungava;;;;;;;;;;;;;x
ENG_68;New Brunswick;;;;;;;;;;;;;x
ENG_71;Nova Scotia;;;;;;;;;;;;;x
ENG_74;Newfoundland;;;;;;;;;;;;;x
ENG_75;Labrador;;;;;;;;;;;;;x
USA_78;Clackamas District;;;;;;;;;;;;;x
USA_81;Yamhill District;;;;;;;;;;;;;x
MEX_85;Alta California;;;;;;;;;;;;;x
USA_91;Champoeg District;;;;;;;;;;;;;x
MEX_94;Gran Cuenca;;;;;;;;;;;;;x
MEX_97;Yuta;;;;;;;;;;;;;x
MEX_100;Pimería Alta;;;;;;;;;;;;;x
MEX_103;Nuevo México;;;;;;;;;;;;;x
USA_106;Colorado;;;;;;;;;;;;;x
USA_111;Wyoming;;;;;;;;;;;;;x
USA_116;Montana;;;;;;;;;;;;;x
USA_118;North Dakota;;;;;;;;;;;;;x
USA_121;South Dakota;;;;;;;;;;;;;x
USA_124;Nebraska;;;;;;;;;;;;;x
USA_126;Kansas;;;;;;;;;;;;;x
USA_129;Indian Territory;;;;;;;;;;;;;x
TEX_132;Texas;;;;;;;;;;;;;x
USA_139;Louisiana;;;;;;;;;;;;;x
USA_144;Arkansas;;;;;;;;;;;;;x
USA_148;Missouri;;;;;;;;;;;;;x
USA_151;Iowa;;;;;;;;;;;;;x
USA_158;Minnesota;;;;;;;;;;;;;x
USA_162;Wisconsin;;;;;;;;;;;;;x
USA_168;Illinois;;;;;;;;;;;;;x
USA_170;Indiana;;;;;;;;;;;;;x
USA_176;Michigan;;;;;;;;;;;;;x
USA_178;Ohio;;;;;;;;;;;;;x
USA_185;Kentucky;;;;;;;;;;;;;x
USA_188;Tennessee;;;;;;;;;;;;;x
USA_194;Mississippi;;;;;;;;;;;;;x
USA_196;Alabama;;;;;;;;;;;;;x
USA_200;Florida;;;;;;;;;;;;;x
USA_201;Georgia;;;;;;;;;;;;;x
ENG_203;Lucayan Islands;;;;;;;;;;;;;x
USA_205;South Carolina;;;;;;;;;;;;;x
USA_211;Virginia;;;;;;;;;;;;;x
USA_218;West Virginia;;;;;;;;;;;;;x
USA_219;Maryland;;;;;;;;;;;;;x
USA_223;Pennsylvania;;;;;;;;;;;;;x
USA_231;New Jersey;;;;;;;;;;;;;x
USA_232;New York;;;;;;;;;;;;;x
USA_241;Connecticut;;;;;;;;;;;;;x
USA_243;Massachusetts;;;;;;;;;;;;;x
USA_247;New Hampshire;;;;;;;;;;;;;x
USA_248;Maine;;;;;;;;;;;;;x
DEN_251;North Atlantic Islands;;;;;;;;;;;;;x
ENG_254;Ulster;;;;;;;;;;;;;x
ENG_258;Connacht;;;;;;;;;;;;;x
ENG_260;Munster;;;;;;;;;;;;;x
ENG_263;Leinster;;;;;;;;;;;;;x
ENG_266;Highlands;;;;;;;;;;;;;x
ENG_271;Lowlands;;;;;;;;;;;;;x
ENG_273;Wales;;;;;;;;;;;;;x
ENG_277;North West England;;;;;;;;;;;;;x
ENG_280;North East England;;;;;;;;;;;;;x
ENG_284;Midlands;;;;;;;;;;;;;x
ENG_291;Eastern Counties;;;;;;;;;;;;;x
ENG_296;South West England;;;;;;;;;;;;;x
ENG_300;South East England;;;;;;;;;;;;;x
SWE_308;Nordnorge;;;;;;;;;;;;;x
SWE_309;Vestlandet;;;;;;;;;;;;;x
SWE_313;Ostlandet;;;;;;;;;;;;;x
SWE_318;Norrland;;;;;;;;;;;;;x
SWE_322;Stockholm;;;;;;;;;;;;;x
SWE_329;Göteborg;;;;;;;;;;;;;x
SWE_334;Skåneland;;;;;;;;;;;;;x
RUS_336;Österbotten;;;;;;;;;;;;;x
RUS_339;Kareliya;;;;;;;;;;;;;x
RUS_343;Nyland;;;;;;;;;;;;;x
RUS_345;Egentliga Finland;;;;;;;;;;;;;x
RUS_349;Estland;;;;;;;;;;;;;x
RUS_354;Lettland;;;;;;;;;;;;;x
RUS_360;Litvá;;;;;;;;;;;;;x
DEN_367;Jylland;;;;;;;;;;;;;x
HOL_369;Holsten;;;;;;;;;;;;;x
SCH_370;Slesvig;;;;;;;;;;;;;x
DEN_372;Sjaelland;;;;;;;;;;;;;x
NET_375;Holland;;;;;;;;;;;;;x
NET_379;Gelderland-North Brabant;;;;;;;;;;;;;x
NET_385;Friesland;;;;;;;;;;;;;x
BEL_387;Vlaanderen;;;;;;;;;;;;;x
BEL_394;Wallonie;;;;;;;;;;;;;x
FRA_399;Picardie;;;;;;;;;;;;;x
FRA_404;Artois;;;;;;;;;;;;;x
FRA_406;Champagne;;;;;;;;;;;;;x
FRA_411;Lorraine;;;;;;;;;;;;;x
FRA_412;Alsace-Lorraine;;;;;;;;;;;;;x
FRA_418;Normandie;;;;;;;;;;;;;x
FRA_420;Bretagne;;;;;;;;;;;;;x
FRA_425;Ile-de-France;;;;;;;;;;;;;x
FRA_428;Bourgogne;;;;;;;;;;;;;x
FRA_432;Franche-Comté;;;;;;;;;;;;;x
FRA_435;Loire;;;;;;;;;;;;;x
FRA_438;Centre-Val de Loire;;;;;;;;;;;;;x
FRA_442;Poitou;;;;;;;;;;;;;x
FRA_445;Limousin;;;;;;;;;;;;;x
FRA_448;Auvergne-Limousin;;;;;;;;;;;;;x
FRA_451;Rhone;;;;;;;;;;;;;x
FRA_455;Midi-Pyrenees;;;;;;;;;;;;;x
FRA_458;Aquitaine;;;;;;;;;;;;;x
FRA_461;Languedoc;;;;;;;;;;;;;x
SAR_466;Savoia-Nizza;;;;;;;;;;;;;x
FRA_467;Provence;;;;;;;;;;;;;x
SPA_474;Galicia-Asturias;;;;;;;;;;;;;x
SPA_477;León-Castilla;;;;;;;;;;;;;x
SPA_484;Extremadura;;;;;;;;;;;;;x
SPA_487;Castilla la Nueva;;;;;;;;;;;;;x
SPA_492;Vasconia;;;;;;;;;;;;;x
SPA_498;Catalonia;;;;;;;;;;;;;x
SPA_503;Valencia;;;;;;;;;;;;;x
SPA_512;Andalusia;;;;;;;;;;;;;x
SPA_513;Granada;;;;;;;;;;;;;x
POR_518;Douro;;;;;;;;;;;;;x
POR_521;Estremadura;;;;;;;;;;;;;x
POR_525;Alentejo;;;;;;;;;;;;;x
HAN_528;Niederelbe;;;;;;;;;;;;;x
HAN_534;Hannover;;;;;;;;;;;;;x
HAN_540;Weser-Ems;;;;;;;;;;;;;x
PRU_544;Mecklenburg;;;;;;;;;;;;;x
PRU_546;Pommern;;;;;;;;;;;;;x
PRU_549;Brandenburg;;;;;;;;;;;;;x
PRU_553;Anhalt;;;;;;;;;;;;;x
PRU_554;Thüringen;;;;;;;;;;;;;x
SAX_558;Sachsen;;;;;;;;;;;;;x
PRU_570;Pfalz;;;;;;;;;;;;;x
PRU_575;Rheinland;;;;;;;;;;;;;x
PRU_578;Rhein-Ruhr;;;;;;;;;;;;;x
PRU_581;Westfalen;;;;;;;;;;;;;x
BAD_586;Baden;;;;;;;;;;;;;x
WUR_589;Württemberg;;;;;;;;;;;;;x
BAV_595;Franken;;;;;;;;;;;;;x
BAV_599;Bayern;;;;;;;;;;;;;x
BAV_601;Niederbayern;;;;;;;;;;;;;x
SWI_603;Deutschschweiz;;;;;;;;;;;;;x
SWI_607;Romandie;;;;;;;;;;;;;x
SPA_610;Caroline Islands;;;;;;;;;;;;;x
AUS_612;Tirol;;;;;;;;;;;;;x
AUS_613;Kärnten-Steiermark;;;;;;;;;;;;;x
AUS_614;Vorarlberg;;;;;;;;;;;;;x
AUS_619;Österreich;;;;;;;;;;;;;x
AUS_623;Transdanubien;;;;;;;;;;;;;x
AUS_624;Burgenland;;;;;;;;;;;;;x
AUS_625;Böhmen-Mähren;;;;;;;;;;;;;x
AUS_626;Sudetenland;;;;;;;;;;;;;x
AUS_633;Oberungarn;;;;;;;;;;;;;x
AUS_635;Nordungarn;;;;;;;;;;;;;x
AUS_641;Pest-Ofen;;;;;;;;;;;;;x
AUS_652;Banat;;;;;;;;;;;;;x
AUS_654;Nord-Siebenbürgen;;;;;;;;;;;;;x
AUS_657;Süd-Siebenbürgen;;;;;;;;;;;;;x
HAW_658;Hawaiian Islands;;;;;;;;;;;;;x
AUS_662;Ostgalizien;;;;;;;;;;;;;x
AUS_663;Buchenland;;;;;;;;;;;;;x
WAL_665;Teara Rumânesca;;;;;;;;;;;;;x
MOL_673;Moldova;;;;;;;;;;;;;x
TUR_674;Dobruca;;;;;;;;;;;;;x
MOL_676;Bessarabiya;;;;;;;;;;;;;x
PRU_682;Schlesien;;;;;;;;;;;;;x
PRU_690;Westpreußen;;;;;;;;;;;;;x
PRU_695;Ostpreußen;;;;;;;;;;;;;x
PRU_701;Posen;;;;;;;;;;;;;x
AUS_702;Westgalizien;;;;;;;;;;;;;x
RUS_706;Varšava;;;;;;;;;;;;;x
RUS_707;Suwalki;;;;;;;;;;;;;x
RUS_708;Belastok;;;;;;;;;;;;;x
RUS_715;Ljublin;;;;;;;;;;;;;x
RUS_718;Minsk;;;;;;;;;;;;;x
SAR_720;Piemonte;;;;;;;;;;;;;x
AUS_726;Lombardei;;;;;;;;;;;;;x
AUS_729;Venezien;;;;;;;;;;;;;x
AUS_733;Friuli;;;;;;;;;;;;;x
AUS_734;Südtirol;;;;;;;;;;;;;x
AUS_736;Istrien;;;;;;;;;;;;;x
MOD_739;Emilia;;;;;;;;;;;;;x
PAP_741;Emilia-Romagna;;;;;;;;;;;;;x
TUS_744;Toscana;;;;;;;;;;;;;x
PAP_752;Lazio;;;;;;;;;;;;;x
SIC_753;Puglia;;;;;;;;;;;;;x
SIC_754;Campania;;;;;;;;;;;;;x
SIC_763;Sicilia;;;;;;;;;;;;;x
SAR_765;Tyrrhenian Islands;;;;;;;;;;;;;x
AUS_768;Krain;;;;;;;;;;;;;x
AUS_771;Kroatien-Slawonien;;;;;;;;;;;;;x
AUS_774;Lika;;;;;;;;;;;;;x
AUS_780;Dalmatien;;;;;;;;;;;;;x
TUR_788;Bosna;;;;;;;;;;;;;x
SER_794;Uža Srbija;;;;;;;;;;;;;x
FRA_801;Tahiti;;;;;;;;;;;;;x
TUR_802;Kosova;;;;;;;;;;;;;x
TUR_803;Niš;;;;;;;;;;;;;x
TUR_805;Southern Selânik;;;;;;;;;;;;;x
TUR_806;Northern Selânik;;;;;;;;;;;;;x
TUR_809;Northern Trakya;;;;;;;;;;;;;x
TUR_810;Tuna;;;;;;;;;;;;;x
TUR_823;Central Selânik;;;;;;;;;;;;;x
TUR_824;Yanya;;;;;;;;;;;;;x
GRE_826;Peloponnisos;;;;;;;;;;;;;x
TUR_830;Western Trakya;;;;;;;;;;;;;x
TUR_832;Tirhala;;;;;;;;;;;;;x
GRE_837;Stereá Elláda;;;;;;;;;;;;;x
EGY_843;Aegean Islands;;;;;;;;;;;;;x
TUR_853;Iskodra;;;;;;;;;;;;;x
TUR_855;Kibris;;;;;;;;;;;;;x
TUR_860;Eastern Trakya;;;;;;;;;;;;;x
TUR_863;Hüdavendigâr;;;;;;;;;;;;;x
TUR_869;Aidin;;;;;;;;;;;;;x
TUR_873;Konya;;;;;;;;;;;;;x
TUR_876;Ankara;;;;;;;;;;;;;x
TUR_882;Trabzon;;;;;;;;;;;;;x
TUR_885;Kars;;;;;;;;;;;;;x
TUR_887;Erzurum;;;;;;;;;;;;;x
TUR_890;Van;;;;;;;;;;;;;x
TUR_893;Diyarbakir;;;;;;;;;;;;;x
TUR_894;Adana;;;;;;;;;;;;;x
EGY_897;Haleb;;;;;;;;;;;;;x
EGY_903;Northern Suriye;;;;;;;;;;;;;x
EGY_910;Southern Suriye;;;;;;;;;;;;;x
EGY_915;Beyrut;;;;;;;;;;;;;x
EGY_921;Kudüs;;;;;;;;;;;;;x
TUR_923;Musul;;;;;;;;;;;;;x
TUR_931;Bagdad;;;;;;;;;;;;;x
TUR_935;Basra;;;;;;;;;;;;;x
RUS_940;Pinsk;;;;;;;;;;;;;x
RUS_943;Smolensk;;;;;;;;;;;;;x
RUS_947;Mogilev;;;;;;;;;;;;;x
AUS_950;Karpatenukraine;;;;;;;;;;;;;x
RUS_955;Yekaterinoslav;;;;;;;;;;;;;x
RUS_958;Kyiv;;;;;;;;;;;;;x
RUS_959;Volyn;;;;;;;;;;;;;x
RUS_964;Crimea;;;;;;;;;;;;;x
RUS_968;Novorossiya;;;;;;;;;;;;;x
RUS_973;Kherson-Zaporizhia;;;;;;;;;;;;;x
RUS_977;Voronezh;;;;;;;;;;;;;x
RUS_978;Kharkiv;;;;;;;;;;;;;x
RUS_979;Azov;;;;;;;;;;;;;x
RUS_981;Arkhangelsk;;;;;;;;;;;;;x
RUS_990;Kostroma;;;;;;;;;;;;;x
RUS_994;Ingriya;;;;;;;;;;;;;x
RUS_998;Tver;;;;;;;;;;;;;x
RUS_1003;Novgorod;;;;;;;;;;;;;x
RUS_1008;Moskva;;;;;;;;;;;;;x
RUS_1009;Oryol;;;;;;;;;;;;;x
RUS_1020;Nizhgorod;;;;;;;;;;;;;x
RUS_1026;Perm;;;;;;;;;;;;;x
RUS_1037;Saratov;;;;;;;;;;;;;x
RUS_1041;Astrakhan;;;;;;;;;;;;;x
RUS_1048;Kuban;;;;;;;;;;;;;x
RUS_1052;Dagestan;;;;;;;;;;;;;x
