CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
expressionism;Ancientism;;;;;;;;;;;;;x
expressionism_desc;Ancientism;;;;;;;;;;;;;x
impressionism;Neoromanticism;;;;;;;;;;;;;x
impressionism_desc;Neoromanticism;;;;;;;;;;;;;x
mass_culture_n_the_avant_garde;Avant-Gardism;;;;;;;;;;;;;x
mass_culture_n_the_avant_garde_desc;Avant-Gardism;;;;;;;;;;;;;x
modernism;Advancementism;;;;;;;;;;;;;x
modernism_desc;Advancementism;;;;;;;;;;;;;x
realism;Desperationism;;;;;;;;;;;;;x
realism_desc;Desperationism;;;;;;;;;;;;;x
