CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
ABA_ADJ;Mokrani;;;;;;;;;;;;;x
ABK_ADJ;Abkhazian;;;;;;;;;;;;;x
ABU_absolute_monarchy_ADJ;Trucial;;;;;;;;;;;;;x
ABU_ADJ;Emirati;;;;;;;;;;;;;x
ABU_bourgeois_dictatorship_ADJ;Arabic;;;;;;;;;;;;;x
ABU_fascist_dictatorship_ADJ;Emirati;;;;;;;;;;;;;x
ABU_proletarian_dictatorship_ADJ;Arabic;;;;;;;;;;;;;x
ACA_ADJ;Acadien;;;;;;;;;;;;;x
ACE_ADJ;Acrean;;;;;;;;;;;;;x
ADO_ADJ;Andorran;;;;;;;;;;;;;x
ADV_ADJ;Texanisch;;;;;;;;;;;;;x
ADW_ADJ;Adamawan;;;;;;;;;;;;;x
AFG_ADJ;Afghan;Afghan;Afghanisch;;;;;;;;;;;x
AGC_ADJ;Angochen;;;;;;;;;;;;;x
AIN_ADJ;Ainu;;;;;;;;;;;;;x
AKH_absolute_monarchy_ADJ;Bukei;;;;;;;;;;;;;x
AKH_ADJ;Astrakhan;;;;;;;;;;;;;x
AKH_prussian_constitutionalism_ADJ;Bukei;;;;;;;;;;;;;x
ALB_ADJ;Albanian;Albanais;Albanisch;;;;;;;;;;;x
ALD_ADJ;Algerian;Algérien;Algerisch;;;;;;;;;;;x
ALS_ADJ;Alsatian;;;;;;;;;;;;;x
ALT_ADJ;Altaic;;;;;;;;;;;;;x
ANG_ADJ;Angolan;;;;;;;;;;;;;x
ANB_ADJ;Anhaltian;Anhaltien;Anhaltisch;;;;;;;;;;;x
ANH_ADJ;Anhaltian;Anhaltien;Anhaltisch;;;;;;;;;;;x
ANK_ADJ;Anhaltian;Anhaltien;Anhaltisch;;;;;;;;;;;x
ANT_ADJ;Anatolian;;;;;;;;;;;;;x
AOT_ADJ;Maori;Maori;Maori;;;;;;;;;;;x
ARA_ADJ;Arabian;;;;;;;;;;;;;x
ARC_ADJ;Argentinian;;;;;;;;;;;;;x
ARG_ADJ;Argentinian;Argentin;Argentinisch;;;;;;;;;;;x
ARM_ADJ;Armenian;Arménien;Armenisch;;;;;;;;;;;x
ARO_ADJ;Aro;;;;;;;;;;;;;x
ARO_bourgeois_dictatorship_ADJ;Biafran;Biafraise;Biafran;;;;;;;;;;;x
ARO_democracy_ADJ;Biafran;Biafraise;Biafran;;;;;;;;;;;x
ARO_fascist_dictatorship_ADJ;Biafran;Biafraise;Biafran;;;;;;;;;;;x
ARO_presidential_dictatorship_ADJ;Biafran;Biafraise;Biafran;;;;;;;;;;;x
ARO_proletarian_dictatorship_ADJ;Biafran;Biafraise;Biafran;;;;;;;;;;;x
ARU_ADJ;Arabic;;;;;;;;;;;;;x
ASH_ADJ;Ashanti;;;;;;;;;;;;;x
ASH_bourgeois_dictatorship_ADJ;Ghanaian;Ghanaian;Ghanaisch;;;;;;;;;;;x
ASH_democracy_ADJ;Ghanaian;Ghanaian;Ghanaisch;;;;;;;;;;;x
ASH_fascist_dictatorship_ADJ;Ghanaian;Ghanaian;Ghanaisch;;;;;;;;;;;x
ASH_presidential_dictatorship_ADJ;Ghanaian;Ghanaian;Ghanaisch;;;;;;;;;;;x
ASH_proletarian_dictatorship_ADJ;Ghanaian;Ghanaian;Ghanaisch;;;;;;;;;;;x
ASM_ADJ;Assamese;;;;;;;;;;;;;x
AST_ADJ;Australian;Australien;Australisch;;;;;;;;;;;x
ASY_ADJ;Assyrian;;;;;;;;;;;;;x
ASY_fascist_dictatorship_ADJ;Aramaic;;;;;;;;;;;;;x
ATB_ADJ;Saxon;Saxon;Saxon;;;;;;;;;;;x
ATC_ADJ;Antillean;;;;;;;;;;;;;x
ATH_ADJ;Athonite;;;;;;;;;;;;;x
ATJ_ADJ;Acehnese;;;;;;;;;;;;;x
AUS_ADJ;Austrian;Autrichien;Österreichisch;;;;;;;;;;;x
AWA_ADJ;Awadhi;Awadhi;Awadhi;;;;;;;;;;;x
AWS_ADJ;Afar;Afar;Afar;;;;;;;;;;;x
AZA_ADJ;Zande;Zande;Zande;;;;;;;;;;;x
AZB_ADJ;Azerbaijani;Azerbaïdjanais;Aserbaidschanisch;;;;;;;;;;;x
AZH_ADJ;Ruwallah;;;;;;;;;;;;;x
BAB_ADJ;Babylonian;babylonien;Babylonisch;;;;;;;;;;;x
BAD_ADJ;Badenian;Bade;Baden;;;;;;;;;;;x
BAG_ADJ;Bagirmi;;;;;;;;;;;;;x
BAH_ADJ;Bahraini;;;;;;;;;;;;;x
BAL_ADJ;Balinese;Balinais;Balinesisch;;;;;;;;;;;x
BAN_ADJ;Banatian;;;;;;;;;;;;;x
BAS_ADJ;Bastar;Bastar;Bastar;;;;;;;;;;;x
BAV_ADJ;Bavarian;Bavarois;Bayerisch;;;;;;;;;;;x
BDK_ADJ;Badakhshani;;;;;;;;;;;;;x
BDN_ADJ;Hakkari;;;;;;;;;;;;;x
BEL_ADJ;Belgian;Belge;Belgisch;;;;;;;;;;;x
BEN_ADJ;Beninese;Béninois;Benin;;;;;;;;;;;x
BER_ADJ;Berodan;Bérodien;Berodanisch;;;;;;;;;;;x
BGN_ADJ;Bulungan;;;;;;;;;;;;;x
BHM_ADJ;Bahamian;;;;;;;;;;;;;x
BHO_ADJ;Bhopali;Bhopali;Bhopali;;;;;;;;;;;x
BHP_ADJ;Punjabi;;;;;;;;;;;;;x
BHR_ADJ;Bahraini;;;;;;;;;;;;;x
BHT_ADJ;Bohtani;;;;;;;;;;;;;x
BHU_ADJ;Bhutanese;Bhoutanais;Bhutanesisch;;;;;;;;;;;x
BIA_ADJ;Biafran;;;;;;;;;;;;;x
BIH_ADJ;Bihari;;;;;;;;;;;;;x
BIK_ADJ;Bikaneri;Bikaneri;Bikaneri;;;;;;;;;;;x
BIM_ADJ;Bima;;;;;;;;;;;;;x
BKF_ADJ;Burkinabe;;;;;;;;;;;;;x
BKV_ADJ;Bukovinian;;;;;;;;;;;;;x
BLC_ADJ;Baluchi;;;;;;;;;;;;;x
BLZ_ADJ;Belizean;;;;;;;;;;;;;x
BMD_ADJ;Bermudian;;;;;;;;;;;;;x
BMK_ADJ;Malian;;;;;;;;;;;;;x
BNB_ADJ;Babani;;;;;;;;;;;;;x
BNG_absolute_monarchy_ADJ;Bengali;;;;;;;;;;;;;x
BNG_ADJ;Bengali;;;;;;;;;;;;;x
BNG_hms_government_ADJ;Bengali;;;;;;;;;;;;;x
BNG_prussian_constitutionalism_ADJ;Bengali;;;;;;;;;;;;;x
BNY_ADJ;Bunyoran;;;;;;;;;;;;;x
